original_index,event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words,date
67907,493,265333453929709568,#news Cleaning worker killed and another wounded today in two separate terror blasts http://t.co/VTfzvGxC #bahrain #gcc,502025254,2012-11-05 06:03:19,,,,,"['news', 'bahrain', 'gcc']",[],[],"[('#', 'CARDINAL'), ('Cleaning', 'ORG'), ('today', 'DATE'), ('two', 'CARDINAL'), ('#bahrain', 'MONEY')]","['terror', 'two', 'kill', 'cleaning', 'wound', 'another', 'separate', 'worker', 'blast', 'today']","['terror', 'two', 'kill', 'cleaning', 'wound', 'another', 'separate', 'worker', 'blast', 'today']",[],2012-11-05
54962,301,265333902766391297,http://t.co/uOrzyaIs Syria rebels 'capture oilfield',566884841,2012-11-05 06:05:06,,,,,[],[],[],"[('Syria', 'GPE')]","['oilfield', 'syria', 'rebel', 'capture']","['oilfield', 'syria', 'rebel', 'capture']",[],2012-11-05
55195,306,265334821251866624,I would not want to be the prime minister,143661754,2012-11-05 06:08:45,,,,,[],[],[],[],"['want', 'would', 'minister', 'prime']","['want', 'would', 'minister', 'prime']",[],2012-11-05
57678,339,265337308423786496,More should be made of the #Indiana senate race.  Republicans could lose a safe seat because they picked #Lugar incumbent in the primary!,30393571,2012-11-05 06:18:38,"sacramento, ca",,,,"['Indiana', 'Lugar']",[],[],"[('#', 'CARDINAL'), ('Indiana', 'GPE'), ('Republicans', 'NORP'), ('#Lugar', 'MONEY')]","['pick', 'incumbent', 'lose', 'make', 'safe', 'primary', 'Republicans', 'senate', 'could', 'seat', 'race']","['pick', 'incumbent', 'lose', 'make', 'safe', 'primary', 'republicans', 'senate', 'could', 'seat', 'race']",[],2012-11-05
57679,339,265337543292235776,Elizabeth Warren Would Be the Conscience of the United States Senate http://t.co/sVvCG68H via @HuffPostPol,27017387,2012-11-05 06:19:34,"Los Angeles, CA",,,,[],[15458694],[],"[('Elizabeth Warren Would', 'PERSON'), ('United States', 'GPE'), ('Senate', 'ORG')]","['United', 'Conscience', 'Would', 'Elizabeth', 'States', 'Senate', 'Warren']","['united', 'conscience', 'would', 'elizabeth', 'states', 'senate', 'warren']",[],2012-11-05
55196,306,265337882993119232,Fauzia Yusuf Haji Adan speaks of her appointment as Somalia's first female foreign minister as historic. #Somalia (via @bbcworldservice),51333029,2012-11-05 06:20:55,,,,,['Somalia'],[786764],[],"[('Fauzia', 'ORG'), ('Yusuf Haji Adan', 'PERSON'), ('Somalia', 'GPE'), ('first', 'ORDINAL'), ('@bbcworldservice', 'ORG')]","['Adan', 'speak', 'historic', 'Fauzia', 'Haji', 'Somalias', 'appointment', 'first', 'Yusuf', 'female', 'foreign', 'minister']","['adan', 'speak', 'historic', 'fauzia', 'haji', 'somalias', 'appointment', 'first', 'yusuf', 'female', 'foreign', 'minister']","['fauzia', 'somalias']",2012-11-05
55100,304,265338927454494720,Iran sets up naval base in Strait of Hormuz http://t.co/2etCAAFT #Tehran,392064207,2012-11-05 06:25:04,India,,,,['Tehran'],[],[],"[('Iran', 'GPE'), ('Strait', 'LOC'), ('Hormuz', 'GPE'), ('#Tehran', 'MONEY')]","['set', 'naval', 'Hormuz', 'Strait', 'Iran', 'base']","['set', 'naval', 'hormuz', 'strait', 'iran', 'base']",[],2012-11-05
55197,306,265339334255841280,JOIN THE BNP HERE: Somali PM announces new cabinet: Somalia's Prime Minister Abdi Farah Shird... http://t.co/PXViic92 #rochdale #heywood,243672831,2012-11-05 06:26:41,"Manchester, UK",,,,"['rochdale', 'heywood']",[],[],"[('Somali', 'NORP'), ('Somalia', 'GPE'), ('Abdi Farah Shird', 'PERSON'), ('#rochdale #heywood', 'MONEY')]","['Farah', 'Minister', 'announce', 'Shird', 'new', 'Somali', 'Somalias', 'Abdi', 'Prime', 'PM', 'BNP', 'JOIN', 'cabinet']","['farah', 'minister', 'announce', 'shird', 'new', 'somali', 'somalias', 'abdi', 'prime', 'pm', 'bnp', 'join', 'cabinet']","['shird', 'somalias']",2012-11-05
55435,307,265339380355436544,Coptic Church Chooses Pope Who Rejects Politics  http://t.co/OYvbfxfP,450214338,2012-11-05 06:26:52,Los Angeles,,,,[],[],[],"[('Coptic Church Chooses Pope', 'ORG')]","['reject', 'choose', 'Politics', 'Pope', 'Coptic', 'Church']","['reject', 'choose', 'politics', 'pope', 'coptic', 'church']",[],2012-11-05
55198,306,265340047316877312,Fauzia Yusuf Haji Adan speaks of her appointment as Somalia's first female foreign minister as historic. #Somalia #BBCNewsday,429694332,2012-11-05 06:29:31,traveling the world ,,,,"['Somalia', 'BBCNewsday']",[],[],"[('Fauzia', 'ORG'), ('Yusuf Haji Adan', 'PERSON'), ('Somalia', 'GPE'), ('first', 'ORDINAL'), ('#Somalia #', 'MONEY')]","['Adan', 'speak', 'historic', 'Fauzia', 'Haji', 'Somalias', 'appointment', 'first', 'Yusuf', 'female', 'foreign', 'minister']","['adan', 'speak', 'historic', 'fauzia', 'haji', 'somalias', 'appointment', 'first', 'yusuf', 'female', 'foreign', 'minister']","['fauzia', 'somalias']",2012-11-05
67843,492,265341108303847426,"""tangle of alliances, loyalties and rivalries"" threatens uprising against Syrian President Bashar al-Assad http://t.co/fN9Dk2hN #Syria",79063351,2012-11-05 06:33:44,Oceania,,,,['Syria'],[],[],"[('Syrian', 'NORP'), ('Bashar al-Assad', 'PERSON'), ('#Syria', 'MONEY')]","['uprise', 'Bashar', 'rivalry', 'tangle', 'alliance', 'syrian', 'alAssad', 'threaten', 'loyalty', 'President']","['uprise', 'bashar', 'rivalry', 'tangle', 'alliance', 'syrian', 'alassad', 'threaten', 'loyalty', 'president']",['alassad'],2012-11-05
67908,493,265342056220745728,Heartless people ✗ #bahrain,272111719,2012-11-05 06:37:30,Kingdom of Bahrain,,,,['bahrain'],[],[],"[('#', 'CARDINAL')]","['healess', '✗', 'people']","['healess', 'people']",['healess'],2012-11-05
55199,306,265342417165758464,"#Somalia appoints first female FM Fauzia Yusuf Haji Adan, in a cabinet formed by new Prime Minister Abdi Farah Shirdon.#BBC",886149222,2012-11-05 06:38:56,Addis Ababa,,,,"['Somalia', 'BBC']",[],[],"[('Somalia', 'GPE'), ('Yusuf Haji Adan', 'PERSON'), ('Abdi Farah', 'PERSON')]","['Minister', 'Adan', 'form', 'Fauzia', 'Haji', 'new', 'FM', 'Abdi', 'first', 'appoint', 'Shirdon', 'Yusuf', 'female', 'Prime', 'Farah', 'cabinet']","['minister', 'adan', 'form', 'fauzia', 'haji', 'new', 'fm', 'abdi', 'first', 'appoint', 'shirdon', 'yusuf', 'female', 'prime', 'farah', 'cabinet']","['fauzia', 'shirdon']",2012-11-05
55619,309,265343612412375040,Safarova seals back-to-back Fed Cup titles for the Czech Republic.,281433212,2012-11-05 06:43:41,"Lagos, Nigeria",,,,[],[],[],"[('Fed Cup', 'EVENT'), ('the Czech Republic', 'GPE')]","['backtoback', 'Cup', 'title', 'Czech', 'safarova', 'seal', 'Republic', 'Fed']","['backtoback', 'cup', 'title', 'czech', 'safarova', 'seal', 'republic', 'fed']","['backtoback', 'safarova']",2012-11-05
55436,307,265346754168381440,Tawadros Chosen as New Pope of Egypt's Coptic Christians,461983409,2012-11-05 06:56:10,Tulsa,,,,[],[],[],"[('Tawadros Chosen', 'PERSON'), ('New Pope', 'GPE'), ('Egypt', 'GPE')]","['New', 'christian', 'egypt', 'Tawadros', 'choose', 'Pope', 'coptic']","['new', 'christian', 'egypt', 'tawadros', 'choose', 'pope', 'coptic']",['tawadros'],2012-11-05
55437,307,265346892576223233,President congratulates new Coptic Orthodox Pope http://t.co/xSnrYrWG,274962019,2012-11-05 06:56:43,United Arab Emirates UAE,,,,[],[],[],"[('Coptic Orthodox', 'ORG')]","['Ohodox', 'new', 'Pope', 'Coptic', 'congratulate', 'President']","['ohodox', 'new', 'pope', 'coptic', 'congratulate', 'president']",['ohodox'],2012-11-05
68059,496,265347018136887296,#BreakingNews : Laos approves Xayaboury dam construction on Mekong River: Vientiane - The Lao government has app... http://t.co/9DO7esUn,125811772,2012-11-05 06:57:13,"Bangkok, Thailand, ASIAN",,,,['BreakingNews'],[],[],"[('#', 'CARDINAL'), ('BreakingNews', 'ORG'), ('Laos', 'ORG'), ('Xayaboury', 'GPE'), ('Mekong River', 'LOC')]","['Mekong', 'Xayaboury', 'approve', 'dam', 'app', 'Lao', 'government', 'River', 'Laos', 'Vientiane', 'construction']","['mekong', 'xayaboury', 'approve', 'dam', 'app', 'lao', 'government', 'river', 'laos', 'vientiane', 'construction']",['xayaboury'],2012-11-05
57497,337,265347752353992706,Malaysia to repeal repressive sedition law http://t.co/mpYVED8H,601055067,2012-11-05 07:00:08,United Kingdom,,,,[],[],[],"[('Malaysia', 'GPE')]","['law', 'repeal', 'Malaysia', 'repressive', 'sedition']","['law', 'repeal', 'malaysia', 'repressive', 'sedition']",[],2012-11-05
54963,301,265348863689371649,Syrian rebels capture oilfield near Iraqi border http://t.co/YI5AccOm,576478385,2012-11-05 07:04:33,Bermuda Triangle,,,,[],[],[],"[('Syrian', 'NORP'), ('Iraqi', 'NORP')]","['capture', 'iraqi', 'syrian', 'rebel', 'border', 'oilfield', 'near']","['capture', 'iraqi', 'syrian', 'rebel', 'border', 'oilfield', 'near']",[],2012-11-05
55620,309,265350461584977920,#TENNIS Czech Republic retained their Fed Cup title after a 3-1 win over visiting Serbia.,624817051,2012-11-05 07:10:54,"Lagos, Nigeria",,,,['TENNIS'],[],[],"[('#TENNIS Czech Republic', 'MONEY'), ('Fed Cup', 'EVENT'), ('3', 'CARDINAL'), ('Serbia', 'GPE')]","['Cup', 'title', 'Czech', 'win', 'visit', 'Republic', 'Serbia', 'retain', 'Fed']","['cup', 'title', 'czech', 'win', 'visit', 'republic', 'serbia', 'retain', 'fed']",[],2012-11-05
55621,309,265353825660067840,"New blog posting, Czech Republic Keeps Fed Cup by Beating Serbia - http://t.co/qVCJmoMM",326668175,2012-11-05 07:24:16,,,,,[],[],[],"[('Czech Republic Keeps Fed Cup', 'ORG')]","['post', 'blog', 'Beating', 'Cup', 'Keeps', 'new', 'Czech', 'Republic', 'Serbia', 'Fed']","['post', 'blog', 'beating', 'cup', 'keeps', 'new', 'czech', 'republic', 'serbia', 'fed']",[],2012-11-05
68060,496,265353921856409600,"Europe Seeks Investment from Asia in Vientiane, Laos: Dozens of European and Asian leaders will gather in Laos t... http://t.co/9uJMKCfF",524150497,2012-11-05 07:24:39,Singapore,,,,[],[],[],"[('Europe Seeks Investment', 'ORG'), ('Asia', 'LOC'), ('Vientiane', 'GPE'), ('Laos', 'GPE'), ('Dozens', 'CARDINAL'), ('European', 'NORP'), ('Asian', 'NORP'), ('Laos', 'GPE')]","['Europe', 'asian', 'Investment', 'gather', 'european', 'dozen', 'leader', 'Seeks', 'Asia', 'Laos', 'Vientiane']","['europe', 'asian', 'investment', 'gather', 'european', 'dozen', 'leader', 'seeks', 'asia', 'laos', 'vientiane']",[],2012-11-05
57937,344,265354048033665024,melbourne cup tomorrow&lt;3,926947172,2012-11-05 07:25:09,Australia,,,,[],[],[],[],"['cup', 'melbourne', 'tomorrowlt3']","['cup', 'melbourne']",[],2012-11-05
55200,306,265354433565691904,"Somalia's first female foreign minister says she is confident in changing Somalia for the better. #somalia
http://t.co/xCNgM3Am",858754526,2012-11-05 07:26:41,Somalia Born -Yorkshire Raised,,,,['somalia'],[],[],"[('Somalia', 'GPE'), ('first', 'ORDINAL'), ('Somalia', 'GPE'), ('#', 'CARDINAL')]","['confident', 'Somalia', 'first', 'foreign', 'female', 'say', 'change', 'somalias', 'better', 'minister']","['confident', 'somalia', 'first', 'foreign', 'female', 'say', 'change', 'somalias', 'better', 'minister']",['somalias'],2012-11-05
55201,306,265356568785219584,Spoke to Fauzia Yusuf Haji Adan - #Somalia's first female foreign minister - on #bbcnewsday. She tells she wants to change image of country,21852508,2012-11-05 07:35:10,London,,,,"['Somalia', 'bbcnewsday']",[],[],"[('Yusuf Haji Adan - #Somalia', 'PERSON'), ('first', 'ORDINAL'), ('#', 'CARDINAL')]","['tell', 'Adan', 'image', 'Fauzia', 'Haji', 'Spoke', 'country', 'first', 'Yusuf', 'female', 'foreign', 'change', 'want', 'minister']","['tell', 'adan', 'image', 'fauzia', 'haji', 'spoke', 'country', 'first', 'yusuf', 'female', 'foreign', 'change', 'want', 'minister']",['fauzia'],2012-11-05
68061,496,265358007158841344,UDF leaders meet to sort out internal issues http://t.co/m9aZTd4Z,49939611,2012-11-05 07:40:53,Jakarta,,,,[],[],[],"[('UDF', 'ORG')]","['issue', 'internal', 'UDF', 'meet', 'leader', 'so']","['issue', 'internal', 'udf', 'meet', 'leader', 'so']",[],2012-11-05
54875,300,265358447728549888,Syrian opposition in Qatar amid fighting: A leading Syrian opposition group launched a public effort Sunday to r...  http://t.co/PE9az33e,905701160,2012-11-05 07:42:38,,,,,[],[],[],"[('Syrian', 'NORP'), ('Qatar', 'GPE'), ('Syrian', 'NORP'), ('Sunday', 'DATE')]","['Qatar', 'amid', 'group', 'launch', 'effo', 'Sunday', 'syrian', 'lead', 'public', 'opposition', 'fight']","['qatar', 'amid', 'group', 'launch', 'effo', 'sunday', 'syrian', 'lead', 'public', 'opposition', 'fight']",['effo'],2012-11-05
57680,339,265360221977849856,The Guardian: Democrats confident of wrecking Republican hopes of recapturing Senate http://t.co/hxdz5dqs,16710435,2012-11-05 07:49:41,Beauty • Fun • Love,,,,[],[],[],"[('Democrats', 'NORP'), ('Republican', 'NORP'), ('Senate', 'ORG')]","['recapture', 'confident', 'Democrats', 'republican', 'wreck', 'hope', 'Guardian', 'Senate']","['recapture', 'confident', 'democrats', 'republican', 'wreck', 'hope', 'guardian', 'senate']",[],2012-11-05
54876,300,265361198961287168,"Syrian opposition blocs at odds over unity: DOHA, Qatar, Nov. 5 (UPI) --  Syrian opposition factions were at odd... http://t.co/LCDs1285",72552866,2012-11-05 07:53:34,USA,,,,[],[],[],"[('Syrian', 'NORP'), ('DOHA', 'ORG'), ('Qatar', 'GPE'), ('Nov. 5', 'DATE'), ('UPI', 'ORG'), ('Syrian', 'NORP')]","['faction', 'Qatar', 'Nov', 'blocs', 'DOHA', 'syrian', 'odd', 'unity', 'UPI', 'opposition']","['faction', 'qatar', 'nov', 'blocs', 'doha', 'syrian', 'odd', 'unity', 'upi', 'opposition']",[],2012-11-05
68062,496,265361920436092928,China's Next Leaders Might Curb Macau's Fortunes: China's next leaders might curb Macau's fortunes,321781431,2012-11-05 07:56:26,U.S.A,,,,[],[],[],"[('China', 'GPE'), ('China', 'GPE'), ('Macau', 'GPE')]","['may', 'foune', 'Chinas', 'leader', 'Macaus', 'Curb', 'curb', 'next', 'Founes']","['may', 'foune', 'chinas', 'leader', 'macaus', 'curb', 'curb', 'next', 'founes']","['foune', 'macaus', 'founes']",2012-11-05
57498,337,265363644517326848,"Kasambara declares #Malawi homosexuality laws suspended, bans arrests: http://t.co/RsipVm2G. Hope moratorium takes effect on the ground.",17087603,2012-11-05 08:03:17,Haida Gwaii,,,,['Malawi'],[],[],"[('#Malawi', 'PERSON')]","['law', 'moratorium', 'arrest', 'effect', 'hope', 'Kasambara', 'take', 'ban', 'homosexuality', 'declare', 'suspend', 'ground']","['law', 'moratorium', 'arrest', 'effect', 'hope', 'kasambara', 'take', 'ban', 'homosexuality', 'declare', 'suspend', 'ground']",['kasambara'],2012-11-05
57359,332,265365452279132160,Syrian army bombards rebel strongholds in southern Damascus with artillery and from the air - @Reuters http://t.co/hLBEP6sZ,245986937,2012-11-05 08:10:28,Россия,,,,[],[1652541],[],"[('Syrian', 'NORP'), ('Damascus', 'GPE')]","['Damascus', 'aillery', 'bombard', 'stronghold', 'army', 'syrian', 'air', 'southern', 'rebel']","['damascus', 'aillery', 'bombard', 'stronghold', 'army', 'syrian', 'air', 'southern', 'rebel']",['aillery'],2012-11-05
57579,338,265366240506310656,Man Reported in Surgery After Being Shot Multiple Times http://t.co/cHO7MxW6,276861987,2012-11-05 08:13:36,👇 ENTER HERE 👇,,,,[],[],[],[],"['Shot', 'Surgery', 'Man', 'Multiple', 'Times', 'Repoed']","['shot', 'surgery', 'man', 'multiple', 'times', 'repoed']",[],2012-11-05
57451,334,265368547579011072,Tussle over #Kismayo charcoal stockpile could trigger new #Somalia war http://t.co/YWWw8LMU via @cobbo3,25261096,2012-11-05 08:22:46,"Garissa, Kenya",,,,"['Kismayo', 'Somalia']",[41103933],[],"[('#', 'CARDINAL'), ('Kismayo', 'PERSON'), ('Somalia', 'GPE')]","['tussle', 'charcoal', 'new', 'stockpile', 'trigger', 'war', 'could']","['tussle', 'charcoal', 'new', 'stockpile', 'trigger', 'war', 'could']",[],2012-11-05
55202,306,265368946063077376,UK’s Minister for Africa welcomes Somalia’s new Council of Ministers http://t.co/Xr9kqUaF,537474448,2012-11-05 08:24:21,Mogdishu,,,,[],[],[],"[('UK', 'GPE'), ('Africa', 'LOC'), ('Somalia', 'GPE'), ('Council of Ministers', 'ORG')]","['Minister', 'UK', '’', 'Ministers', 'new', 'Somalia', 'Council', 'welcome', 'Africa']","['minister', 'uk', 'ministers', 'new', 'somalia', 'council', 'welcome', 'africa']",[],2012-11-05
57681,339,265369176682672128,Maintain your margins when times are tough. - http://t.co/Jb1aKgzM,253458968,2012-11-05 08:25:16,"London, England",,,,[],[],[],[],"['tough', 'margin', 'maintain', 'time']","['tough', 'margin', 'maintain', 'time']",[],2012-11-05
67818,491,265370363804913665,Assad's army bombards Damascus after rebel attacks: The Syrian army bombarded rebel strongholds in southern Dama... http://t.co/qVb29tCZ,249556564,2012-11-05 08:29:59,,,,,[],[],[],"[('Assad', 'GPE'), ('Damascus', 'GPE'), ('Syrian', 'NORP'), ('Dama', 'PERSON')]","['Damascus', 'attack', 'Dama', 'bombard', 'stronghold', 'army', 'assad', 'syrian', 'southern', 'rebel']","['damascus', 'attack', 'dama', 'bombard', 'stronghold', 'army', 'assad', 'syrian', 'southern', 'rebel']",[],2012-11-05
67819,491,265371395473674242,"#USA's #Syria terrorists raid Palestinian refugee camp in Damascus, many injured http://t.co/ih8CiWq9 #Palestine",47962856,2012-11-05 08:34:05,Oxford UK,,,,"['USA', 'Syria', 'Palestine']",[],[],"[('#', 'CARDINAL'), ('USA', 'GPE'), ('#Syria', 'MONEY'), ('Palestinian', 'NORP'), ('Damascus', 'GPE'), ('#', 'CARDINAL')]","['Damascus', 'palestinian', 'terrorist', 'many', 'camp', 'refugee', 'injure', 'raid']","['damascus', 'palestinian', 'terrorist', 'many', 'camp', 'refugee', 'injure', 'raid']",[],2012-11-05
57452,334,265372293251887105,African Union and other International Mediators and Peacemakers assess progress in Africa over the last 10 years... http://t.co/cSqMuqPI,329209457,2012-11-05 08:37:39,Abuja - Nigeria,,,,[],[],[],"[('African Union', 'ORG'), ('International Mediators', 'ORG'), ('Peacemakers', 'ORG'), ('Africa', 'LOC'), ('the last 10 years', 'DATE')]","['Mediators', 'African', 'year', 'assess', 'International', 'Union', 'progress', 'last', 'Peacemakers', 'Africa']","['mediators', 'african', 'year', 'assess', 'international', 'union', 'progress', 'last', 'peacemakers', 'africa']",[],2012-11-05
57938,344,265374327208300545,Put my bets on for the Melbourne cup,322234034,2012-11-05 08:45:44,,,,,[],[],[],"[('Melbourne', 'PERSON')]","['put', 'bet', 'cup', 'melbourne']","['put', 'bet', 'cup', 'melbourne']",[],2012-11-05
67820,491,265375413633691648,Assad's army bombards Damascus after rebel attacks: activists: The Syrian army bombards rebel strongholds in... http://t.co/a3UdeNVU,174592946,2012-11-05 08:50:03,Lebanon,,,,[],[],[],"[('Assad', 'GPE'), ('Damascus', 'GPE'), ('Syrian', 'NORP')]","['Damascus', 'attack', 'bombard', 'stronghold', 'army', 'assad', 'activist', 'syrian', 'rebel']","['damascus', 'attack', 'bombard', 'stronghold', 'army', 'assad', 'activist', 'syrian', 'rebel']",[],2012-11-05
68063,496,265375564620247040,[AW-Trade] PM opens first Maybank branch in Laos: VIENTIANE: Prime Minister Datuk Seri Najib Razak opened the fi... http://t.co/qZ0xiVkn,197131314,2012-11-05 08:50:39,Southeast Asia,,,,[],[],[],"[('AW-Trade', 'ORG'), ('Maybank', 'ORG'), ('Laos', 'GPE'), ('VIENTIANE', 'ORG'), ('Datuk Seri Najib Razak', 'PERSON')]","['Minister', 'AWTrade', 'Datuk', 'pm', 'open', 'Maybank', 'first', 'fi', 'branch', 'Prime', 'Najib', 'Seri', 'Laos', 'VIENTIANE', 'Razak']","['minister', 'awtrade', 'datuk', 'pm', 'open', 'maybank', 'first', 'fi', 'branch', 'prime', 'najib', 'seri', 'laos', 'vientiane', 'razak']",['awtrade'],2012-11-05
57360,332,265375631917867009,Assad's army bombards Damascus after rebel attacks http://t.co/jD3z22E7 #SYRIA,220036175,2012-11-05 08:50:55,,,,,['SYRIA'],[],[],"[('Assad', 'GPE'), ('Damascus', 'GPE'), ('#SYRIA', 'MONEY')]","['Damascus', 'attack', 'bombard', 'army', 'assad', 'rebel']","['damascus', 'attack', 'bombard', 'army', 'assad', 'rebel']",[],2012-11-05
68037,495,265375656987197440,"US-Japan military drills begin: The US and Japan begin joint military exercises, amid simmering tensions with Ch... http://t.co/0LklhAOY",531799399,2012-11-05 08:51:01,Pacific Asia,,,,[],[],[],"[('US', 'GPE'), ('Japan', 'GPE'), ('US', 'GPE'), ('Japan', 'GPE'), ('Ch', 'LOC')]","['drill', 'Japan', 'amid', 'Ch', 'simmer', 'exercise', 'US', 'USJapan', 'begin', 'tension', 'joint', 'military']","['drill', 'japan', 'amid', 'ch', 'simmer', 'exercise', 'us', 'usjapan', 'begin', 'tension', 'joint', 'military']",['usjapan'],2012-11-05
